profile_id,name,rank,rating,country,games,wins,losses,drops,game_type
79786,JaMa42,4341,1288,DE,57,34,23,2,1v1 Random Map
1260835,GGino,4363,1288,GB,170,88,82,2,1v1 Random Map
2501248,Paddy,4375,1287,TW,13,10,3,0,1v1 Random Map
1264020,Isabella,4388,1287,DE,24,19,5,2,1v1 Random Map
242461,BigAl,4397,1286,US,607,311,296,3,1v1 Random Map
2359209,Sethmo,4403,1286,DE,15,5,10,1,1v1 Random Map
265901,Pessimistic Guy,4419,1285,AT,151,82,69,3,1v1 Random Map
1473663,Edorsa,4438,1285,TR,233,123,110,3,1v1 Random Map
234095,lMercyAOE,4453,1284,AR,24,15,9,2,1v1 Random Map
2050591,drauler,4463,1284,BR,24,16,8,2,1v1 Random Map
1063974,Soraz,4470,1283,US,58,34,24,0,1v1 Random Map
2419519,Tikétack,4482,1283,FR,49,30,19,4,1v1 Random Map
1965681,Zeive,4488,1283,ES,16,5,11,0,1v1 Random Map
2061131,Jesse Pinkman,4516,1282,CL,56,32,24,2,1v1 Random Map
628541,HuK,4532,1281,US,20,11,9,0,1v1 Random Map
2504771,harmanpreet0,4542,1281,CA,214,111,103,2,1v1 Random Map
381282,vyas_23,4544,1281,GB,52,31,21,0,1v1 Random Map
275741,eGGz,4556,1280,CO,106,59,47,2,1v1 Random Map
1105680,YOUrBADimMAD,4577,1279,DE,47,28,19,0,1v1 Random Map
613999,]AtF[  DaDumbazz O.o,4586,1279,CA,197,103,94,4,1v1 Random Map
354755,-DoCa- RageMan,4616,1278,NL,56,28,28,1,1v1 Random Map
623162,Blue_coffee,4650,1276,US,45,26,19,2,1v1 Random Map
1931804,luckywick,4665,1276,FR,14,10,4,0,1v1 Random Map
1057622,Armageddon,4674,1275,CH,10,8,2,1,1v1 Random Map
506834,_CAXCAN_,4683,1275,MX,94,48,46,1,1v1 Random Map
979474,Bacdou,4699,1274,FR,773,394,379,14,1v1 Random Map
744693,Ruddybird,4732,1273,US,81,44,37,0,1v1 Random Map
1866331,HeKooro,4744,1273,NO,57,35,22,2,1v1 Random Map
769600,Yosaii,4758,1272,FR,229,124,105,4,1v1 Random Map
673132,Rasco,4759,1272,FR,24,15,9,1,1v1 Random Map
216839,HartzFear,4781,1272,DE,22,16,6,0,1v1 Random Map
404892,uppsalamala,4803,1271,US,142,78,64,3,1v1 Random Map
345654,area51-x,4811,1271,AE,10,7,3,0,1v1 Random Map
1085218,MicKey,4821,1270,DE,68,35,33,3,1v1 Random Map
272531,sacroima,4856,1269,CH,36,22,14,1,1v1 Random Map
863791,FerV,4857,1269,ES,68,38,30,0,1v1 Random Map
229224,Knight_eater,4869,1269,DE,193,105,88,2,1v1 Random Map
2694118,Saunder,4900,1268,AR,17,4,13,0,1v1 Random Map
1442217,Waddafak,4913,1268,NL,269,143,126,10,1v1 Random Map
1184908,yanyuxin2,4917,1268,CN,104,60,44,4,1v1 Random Map
323254,Zaid Khan,4934,1267,US,190,103,87,24,1v1 Random Map
247359,Stavros,4946,1266,GR,38,22,16,0,1v1 Random Map
2652782,Magnum XL,4949,1266,AT,55,33,22,0,1v1 Random Map
2264287,General_Anoosh,4956,1266,IN,144,76,68,1,1v1 Random Map
293417,Wildey,5005,1265,GB,70,40,30,2,1v1 Random Map
280436,Abdel,5009,1264,MX,19,13,6,0,1v1 Random Map
1879906,WaffleBasket,5035,1264,NL,28,17,11,0,1v1 Random Map
627227,Кокоско,5042,1263,BG,452,233,219,42,1v1 Random Map
226606,Zorkos,5050,1263,FR,184,100,84,3,1v1 Random Map
1753021,ThomJohnson,5089,1262,BE,63,36,27,1,1v1 Random Map
1722459,Dr_Scrotus,5090,1262,DE,94,49,45,0,1v1 Random Map
1577906,pekkakana,5091,1262,FI,184,96,88,8,1v1 Random Map
1469609,Carpect,5092,1262,FR,39,23,16,0,1v1 Random Map
624038,Bagpipe,5100,1261,DE,70,42,28,3,1v1 Random Map
540428,Muchou_Tsai,5103,1261,TW,380,196,184,3,1v1 Random Map
536263,bosaap12,5104,1261,NL,45,27,18,1,1v1 Random Map
437806,SmokizzMTL,5106,1261,NA,155,86,69,7,1v1 Random Map
256937,TheHound,5121,1260,DE,263,138,125,3,1v1 Random Map
256300,Crassus,5122,1260,DE,12,9,3,0,1v1 Random Map
323379,Kaos,5142,1260,AU,86,48,38,2,1v1 Random Map
317110,Lazy_man,5143,1260,CN,200,109,91,4,1v1 Random Map
281737,Vertical Vertigo,5152,1259,CA,227,118,109,13,1v1 Random Map
2373778,ZZZ,5170,1259,CN,80,51,29,1,1v1 Random Map
2175394,^^,5173,1259,GB,37,25,12,1,1v1 Random Map
1940208,Drey,5178,1259,FR,12,6,6,0,1v1 Random Map
1867951,reeNN;b  «XJ.SPANISH»,5179,1259,DE,193,99,94,1,1v1 Random Map
858498,Despir,5190,1258,FR,12,7,5,0,1v1 Random Map
713253,joosepkarp,5192,1258,EE,275,148,127,3,1v1 Random Map
242306,Master Silver,5194,1258,DE,13,9,4,0,1v1 Random Map
338588,Khal Kamsma,5211,1258,NL,425,215,210,2,1v1 Random Map
924780,Jedi Inting,5222,1257,DE,128,68,60,0,1v1 Random Map
377758,Buckweedz,5236,1257,DE,259,135,124,3,1v1 Random Map
283029,Monsieur Verdoux,5247,1256,DE,20,12,8,1,1v1 Random Map
557790,cab1enzo,5258,1256,AR,169,91,78,4,1v1 Random Map
330510,Dysnomian,5272,1256,NZ,188,101,87,1,1v1 Random Map
2063614,JACKO,5301,1255,GB,48,29,19,0,1v1 Random Map
1349656,Depsi,5309,1255,FR,595,308,287,5,1v1 Random Map
1124892,不会塔爆,5313,1254,CN,204,110,94,10,1v1 Random Map
272825,PurgeFIN,5315,1254,FI,281,149,132,4,1v1 Random Map
240210,CapCalamari,5320,1254,AT,141,76,65,3,1v1 Random Map
1063725,Indemonkable,5348,1253,US,132,67,65,2,1v1 Random Map
272123,Birdman!,5350,1253,BR,10,8,2,1,1v1 Random Map
644309,LouDELARCHE,5354,1253,NA,167,93,74,12,1v1 Random Map
2188040,Shanks,5366,1253,TR,75,41,34,0,1v1 Random Map
895514,Fabián,5386,1252,CR,20,13,7,0,1v1 Random Map
482295,假球卡王姆,5394,1252,HK,81,45,36,1,1v1 Random Map
2475737,oguzhan_g,5399,1252,TR,47,24,23,0,1v1 Random Map
223002,edpzdn,5406,1252,TR,46,28,18,1,1v1 Random Map
325596,prankill,5410,1252,US,48,27,21,0,1v1 Random Map
1349498,Thomas92,5413,1252,FR,259,135,124,37,1v1 Random Map
2304981,IErtugrul BeyI,5428,1251,TR,22,15,7,0,1v1 Random Map
222022,Kusihe,5453,1250,FR,50,33,17,3,1v1 Random Map
736696,Necrosys,5478,1249,FR,201,106,95,3,1v1 Random Map
2177743,Labude_aoe,5487,1249,DE,62,34,28,1,1v1 Random Map
330481,gil,5495,1249,AU,416,215,201,2,1v1 Random Map
1911983,_SenSeY_StorM_,5531,1248,MX,18,12,6,0,1v1 Random Map
1875166,Batpapou,5560,1247,FR,30,18,12,1,1v1 Random Map
285066,Paderator,5569,1246,DE,749,384,365,35,1v1 Random Map
472600,Formaggio,5588,1246,AU,44,26,18,2,1v1 Random Map
1090500,Kornflexe,5615,1245,NA,338,192,146,11,1v1 Random Map
267387,Yahpp,5619,1245,PE,245,126,119,0,1v1 Random Map
731347,koudepinda,5625,1245,NL,101,52,49,2,1v1 Random Map
2060189,Korkhov,5644,1245,FR,117,62,55,0,1v1 Random Map
1963663,neverdowngogogo,5647,1245,CA,111,57,54,0,1v1 Random Map
1736148,xXxAlessioxXx,5652,1245,NA,82,50,32,1,1v1 Random Map
211503,YertleTheTurtle,5665,1244,NL,183,96,87,1,1v1 Random Map
244776,Havada,5670,1244,PL,17,12,5,0,1v1 Random Map
609696,[AOG]Oppy96,5671,1244,ES,106,56,50,0,1v1 Random Map
2471688,G0ldenFir3,5679,1244,DE,51,31,20,0,1v1 Random Map
2461088,TheSon,5680,1244,VN,14,7,7,0,1v1 Random Map
1871932,LeBoomJames,5727,1243,DE,10,8,2,0,1v1 Random Map
1817704,明月千堆雪,5728,1243,CN,133,72,61,1,1v1 Random Map
2593834,knightville,5757,1242,GB,33,19,14,3,1v1 Random Map
2520659,meme,5762,1242,US,13,10,3,1,1v1 Random Map
316932,Perfect Roe,5770,1242,NZ,201,108,93,1,1v1 Random Map
2424456,Tav3rnier,5793,1241,FR,16,11,5,0,1v1 Random Map
1765918,good ol' Malt,5801,1241,DE,34,20,14,0,1v1 Random Map
728455,mshep23,5817,1240,US,49,28,21,0,1v1 Random Map
860011,mrprov,5842,1239,IT,270,140,130,3,1v1 Random Map
2100784,S. Boom.,5861,1239,BE,61,33,28,2,1v1 Random Map
624437,ölfysn,5880,1238,DE,134,71,63,6,1v1 Random Map
2490568,RaydoxBTP,5889,1238,NA,24,16,8,0,1v1 Random Map
112720,Aquarius XII,5892,1238,DE,399,207,192,14,1v1 Random Map
312896,chira666,5903,1238,RU,177,93,84,4,1v1 Random Map
294058,Quentin Catatonii,5907,1238,US,17,12,5,0,1v1 Random Map
273618,vready92,5909,1237,DE,124,67,57,3,1v1 Random Map
2598794,RPM,5945,1236,MX,47,27,20,2,1v1 Random Map
2562188,Letz go,5946,1236,NL,14,11,3,0,1v1 Random Map
1263159,Bertie Wodehouse,5963,1236,AU,98,53,45,0,1v1 Random Map
2012897,Bazing Hood,5983,1235,ES,166,90,76,1,1v1 Random Map
312823,Vindi,6054,1233,US,42,26,16,0,1v1 Random Map
1341617,The real legend,6059,1233,DE,173,93,80,4,1v1 Random Map
1233083,Coach,6060,1233,AR,77,43,34,9,1v1 Random Map
1201823,cheetah,6061,1233,DE,10,7,3,0,1v1 Random Map
279492,Dkastro,6064,1232,CL,311,160,151,5,1v1 Random Map
1019235,Matz,6067,1232,DE,39,23,16,1,1v1 Random Map
684614,pooplord,6071,1232,US,227,119,108,60,1v1 Random Map
620610,DuDi,6073,1232,PL,58,30,28,4,1v1 Random Map
1848121,Samplify,6166,1230,US,122,69,53,0,1v1 Random Map
1203116,mausrr,6182,1230,DE,12,9,3,0,1v1 Random Map
1018252,CupcakeServant,6185,1229,FR,35,22,13,0,1v1 Random Map
818086,Dome,6191,1229,FI,188,98,90,9,1v1 Random Map
247690,Leppard,6198,1229,GB,16,9,7,0,1v1 Random Map
581759,DasLetzte,6202,1229,DE,610,312,298,48,1v1 Random Map
355035,currycurry,6248,1228,SE,86,48,38,0,1v1 Random Map
219108,Volrath,6250,1228,CO,472,243,229,12,1v1 Random Map
1093942,BerserkPaladin,6261,1227,US,39,22,17,1,1v1 Random Map
718485,Rodolink,6271,1227,FR,111,63,48,0,1v1 Random Map
467350,Sirean_army,6321,1226,US,13,8,5,0,1v1 Random Map
2166771,deadboi,6328,1226,BE,41,27,14,0,1v1 Random Map
2198171,MonkRock,6362,1225,AU,34,16,18,1,1v1 Random Map
2151359,Ober,6363,1225,AR,17,11,6,0,1v1 Random Map
1882768,Mad Dog,6366,1225,CA,280,149,131,13,1v1 Random Map
2629093,Sebag007,6392,1224,CL,70,38,32,0,1v1 Random Map
1778379,404,6404,1224,IN,239,122,117,2,1v1 Random Map
1756665,mesutbakirci91,6405,1224,TR,610,309,301,32,1v1 Random Map
1479588,Jokakutihuti,6410,1224,FI,72,43,29,0,1v1 Random Map
658281,Papzak,6422,1223,NL,50,27,23,1,1v1 Random Map
305280,BigO,6443,1223,US,185,102,83,13,1v1 Random Map
592729,nirovaka,6455,1222,NO,24,13,11,0,1v1 Random Map
450261,IdleBrain,6457,1222,BR,67,39,28,1,1v1 Random Map
327782,Icarium Rage,6468,1222,AU,35,22,13,2,1v1 Random Map
730394,SNWY4,6492,1221,GB,43,24,19,1,1v1 Random Map
250274,AtomicMuffin,6494,1221,IT,405,211,194,16,1v1 Random Map
2111730,samsonice,6509,1221,DE,29,19,10,3,1v1 Random Map
195408,ChampionRevolution,6521,1221,TW,86,48,38,3,1v1 Random Map
259840,skinnyplayboy,6534,1220,DE,267,139,128,2,1v1 Random Map
540324,Tk™ El Stereo,6537,1220,CO,185,96,89,10,1v1 Random Map
437598,Pieden,6538,1220,DE,19,11,8,1,1v1 Random Map
209432,PingPongCirc,6539,1220,CA,391,200,191,2,1v1 Random Map
221900,billiger_jakob,6549,1220,DE,216,113,103,8,1v1 Random Map
1743862,☺ As$isT.,6554,1220,SI,59,29,30,0,1v1 Random Map
274990,Falco,6572,1219,DE,32,20,12,1,1v1 Random Map
213114,hiiwave,6574,1219,TW,30,18,12,0,1v1 Random Map
382385,Docteur.NoTime,6591,1219,FR,15,10,5,0,1v1 Random Map
2353770,Pepe,6592,1219,AR,27,17,10,0,1v1 Random Map
219508,Blubbi,6599,1219,DE,52,30,22,2,1v1 Random Map
305995,aoe2hostage,6602,1219,US,527,273,254,13,1v1 Random Map
1403764,Javi_Venta,6604,1219,UY,62,28,34,1,1v1 Random Map
518920,CoK_a_cola,6621,1218,DE,18,12,6,0,1v1 Random Map
2277814,Keza,6628,1218,CH,55,30,25,0,1v1 Random Map
1864872,TU VIEJA,6635,1218,AR,101,56,45,4,1v1 Random Map
1790613,Mitya. Acyclical. Cohomology.,6636,1218,US,346,178,168,5,1v1 Random Map
1633111,Kuurenay,6639,1218,ID,16,10,6,0,1v1 Random Map
307225,crooksnm,6641,1218,US,133,68,65,5,1v1 Random Map
2376022,pabloopensthemoon,6672,1217,DE,40,21,19,0,1v1 Random Map
2281770,Lorenzo de' Medici,6673,1217,US,254,135,119,1,1v1 Random Map
1364169,LunaTIC,6678,1217,FI,11,4,7,1,1v1 Random Map
297963,Zook,6679,1217,US,74,40,34,2,1v1 Random Map
1168248,tyfong311,6682,1216,HK,66,36,30,1,1v1 Random Map
735058,TheHiggsMoron,6692,1216,DE,149,79,70,4,1v1 Random Map
1957410,Charles,6705,1216,GB,17,9,8,0,1v1 Random Map
278580,Frysez,6721,1215,NL,110,63,47,0,1v1 Random Map
551949,LizenzEnte50,6734,1215,NA,112,64,48,4,1v1 Random Map
958432,Nicanor,6763,1214,AR,103,56,47,4,1v1 Random Map
701051,MarcoPolo,6767,1214,AT,89,51,38,1,1v1 Random Map
2512886,vladmirchekovsky,6775,1214,US,169,86,83,1,1v1 Random Map
853383,larsgillo1401,6806,1213,AU,237,124,113,9,1v1 Random Map
821635,peaceful,6808,1213,GB,362,183,179,19,1v1 Random Map
3165,afro,6812,1213,US,33,20,13,0,1v1 Random Map
218511,HardNRG,6834,1213,FI,28,20,8,1,1v1 Random Map
1214846,Mawi,6843,1213,SE,173,95,78,5,1v1 Random Map
771501,Pierretto,6849,1212,CH,199,102,97,3,1v1 Random Map
2504250,Showbizz V3sk,6866,1212,BE,13,7,6,1,1v1 Random Map
1871583,miss orange,6873,1212,CN,220,117,103,3,1v1 Random Map
1408147,Taktik,6881,1212,BE,205,106,99,0,1v1 Random Map
825901,Dervish,6886,1211,DE,165,88,77,0,1v1 Random Map
2567249,hesiode,6899,1211,FR,46,27,19,0,1v1 Random Map
278959,namejeff,6920,1210,AU,78,47,31,0,1v1 Random Map
258792,TOAOJCulling,6924,1210,NA,25,13,12,1,1v1 Random Map
1279868,524155638,6951,1210,AR,14,9,5,0,1v1 Random Map
238759,benjamin_esteban,6969,1209,CL,31,16,15,3,1v1 Random Map
2647803,Gozert,6973,1209,NL,26,15,11,0,1v1 Random Map
219280,Phoenix,6987,1209,CN,57,33,24,6,1v1 Random Map
986574,OnlyplayBristle,6997,1208,US,473,243,230,25,1v1 Random Map
469885,Dioblo,7007,1208,BR,636,325,311,19,1v1 Random Map
13280,Mamoo1460,7009,1208,NA,144,78,66,4,1v1 Random Map
362059,Lord Poephaan,7022,1208,BE,63,36,27,0,1v1 Random Map
1978680,Sebalmafuerte,7024,1208,AR,23,15,8,0,1v1 Random Map
1126763,Balol,7043,1207,PL,108,57,51,2,1v1 Random Map
666834,Ximango,7059,1207,BR,10,7,3,1,1v1 Random Map
2596756,SpiDeY_aToR,7069,1207,ES,13,9,4,0,1v1 Random Map
1858170,a69030806903080,7078,1207,TW,30,16,14,0,1v1 Random Map
2642509,zenoN,7105,1206,DE,53,28,25,0,1v1 Random Map
421385,Raynorshine,7137,1205,AU,28,13,15,1,1v1 Random Map
1879875,kaamoss,7152,1205,TR,134,72,62,10,1v1 Random Map
819423,kuartsi,7178,1204,FI,34,19,15,1,1v1 Random Map
1146839,Drunk3n,7211,1203,DE,334,175,159,5,1v1 Random Map
931203,Drulo,7216,1203,AR,11,8,3,0,1v1 Random Map
461393,roger,7226,1203,AR,153,80,73,4,1v1 Random Map
1617039,RemBem,7245,1203,NL,49,27,22,2,1v1 Random Map
521044,Llorminator,7273,1202,ES,160,84,76,2,1v1 Random Map
2040065,johneigner,7287,1202,DE,45,25,20,0,1v1 Random Map
1286478,Vasiliy II,7294,1202,UA,92,49,43,6,1v1 Random Map
888511,ExtRaDaRk_,7301,1201,TR,13,9,4,2,1v1 Random Map
1781378,rapscalyin,7325,1201,US,14,9,5,0,1v1 Random Map
1192481,Whatever,7333,1201,SK,17,11,6,0,1v1 Random Map
669589,Yooo,7344,1200,IN,21,13,8,0,1v1 Random Map
1495037,Elroundyy,7373,1200,DE,65,35,30,1,1v1 Random Map
977385,KARVEN,7383,1199,TR,82,44,38,0,1v1 Random Map
172932,APPA,7406,1199,US,269,140,129,6,1v1 Random Map
1888570,lu.pit,7412,1199,CH,42,22,20,1,1v1 Random Map
814625,TentaGhandi,7427,1198,SE,132,69,63,2,1v1 Random Map
422790,gn02239542,7438,1198,TW,51,27,24,0,1v1 Random Map
82816,Andrexdx,7442,1198,BR,103,55,48,1,1v1 Random Map
2049487,TxLast,7446,1198,FR,130,68,62,3,1v1 Random Map
2327684,Iplk,7484,1197,AU,25,10,15,0,1v1 Random Map
206174,witchblade108,7511,1196,IE,100,55,45,1,1v1 Random Map
2571633,Filip,7526,1196,PL,156,81,75,2,1v1 Random Map
2551620,Siberian Khatru,7527,1196,CO,14,9,5,0,1v1 Random Map
2189484,GoodGuyNat,7531,1196,HN,11,8,3,0,1v1 Random Map
1685064,khanate@nosound,7538,1196,DE,85,45,40,2,1v1 Random Map
316120,Spaceman Spiff,7541,1196,US,11,8,3,0,1v1 Random Map
1526158,RN,7542,1196,AU,107,56,51,0,1v1 Random Map
214757,宇智波一达蜀黍,7553,1195,CN,41,21,20,0,1v1 Random Map
510506,Ger2107,7564,1195,ES,441,228,213,7,1v1 Random Map
1953008,KinG WaSSeRaHNo,7577,1195,FR,39,24,15,0,1v1 Random Map
341187,theworriestkill,7578,1195,DE,113,61,52,0,1v1 Random Map
1353415,Yoda17,7591,1195,FR,187,102,85,5,1v1 Random Map
865016,BillaBamZilla,7600,1194,AE,58,33,25,2,1v1 Random Map
686866,Orla,7607,1194,HR,88,48,40,8,1v1 Random Map
501606,Cello,7611,1194,FR,269,139,130,3,1v1 Random Map
2657214,Ioannis_Hood,7616,1194,MX,29,16,13,0,1v1 Random Map
2435090,oulouvator,7618,1194,FR,26,15,11,0,1v1 Random Map
1904881,thehawkman,7625,1194,US,57,34,23,1,1v1 Random Map
277627,Noobao,7642,1193,IE,232,123,109,2,1v1 Random Map
1991202,NCO,7663,1193,FR,194,103,91,3,1v1 Random Map
1970348,TuRCO_MAu,7664,1193,BR,20,12,8,0,1v1 Random Map
302570,Arafat,7667,1193,AR,467,233,234,3,1v1 Random Map
32257,teban0721,7697,1192,JP,468,243,225,4,1v1 Random Map
1406543,這不是身分證b123340886,7706,1192,AR,332,170,162,3,1v1 Random Map
658899,matt_Solo,7721,1191,HK,13,9,4,0,1v1 Random Map
211259,HTML,7723,1191,HK,36,20,16,0,1v1 Random Map
2181026,gilroy204,7741,1191,GB,37,21,16,0,1v1 Random Map
1712988,thomas.frith,7750,1191,GB,189,96,93,7,1v1 Random Map
1000735,Angst Potter,7762,1190,DE,120,62,58,2,1v1 Random Map
512949,Cajita Feliz,7773,1190,CL,59,31,28,0,1v1 Random Map
2763019,Ivan,7776,1190,PE,25,14,11,0,1v1 Random Map
276948,swigers,7797,1189,CH,131,71,60,2,1v1 Random Map
547189,rhapsody,7805,1189,TR,29,13,16,0,1v1 Random Map
1862026,584860439,7821,1189,CN,353,181,172,11,1v1 Random Map
1812818,Mush,7823,1189,HU,15,10,5,0,1v1 Random Map
280809,Tired,7835,1188,IT,24,14,10,1,1v1 Random Map
489524,YasuoOP,7843,1188,NL,17,11,6,0,1v1 Random Map
229702,xxEGCxx,7845,1188,MX,31,17,14,4,1v1 Random Map
2449230,Sinful,7851,1188,CA,11,8,3,0,1v1 Random Map
314433,Minjammben,7866,1188,US,17,11,6,0,1v1 Random Map
287739,Hell Topo,7872,1188,FR,44,24,20,0,1v1 Random Map
509383,Stewie,7884,1187,DE,10,6,4,0,1v1 Random Map
406582,Oonga Boonga,7889,1187,CL,37,21,16,1,1v1 Random Map
2343540,啊浩,7893,1187,CN,77,46,31,2,1v1 Random Map
1919556,Héos,7897,1187,FR,66,37,29,2,1v1 Random Map
1536575,Fleischwolf,7910,1187,DE,16,10,6,0,1v1 Random Map
1444824,Vlarham,7912,1187,FR,59,33,26,0,1v1 Random Map
2723392,Lord_calderon,7936,1186,AR,47,26,21,0,1v1 Random Map
224792,Corona_bayruZ,7941,1186,MX,62,36,26,2,1v1 Random Map
2171921,Schmuddlomi,7944,1186,DE,49,30,19,8,1v1 Random Map
143647,Zoso,7978,1185,TH,217,112,105,3,1v1 Random Map
2433516,wang_noob,7989,1185,GB,43,25,18,0,1v1 Random Map
1812087,selordsimo,8003,1185,DE,181,95,86,1,1v1 Random Map
1808121,Negrev,8004,1185,AR,223,120,103,4,1v1 Random Map
1144573,jcmoney,8012,1184,US,227,117,110,2,1v1 Random Map
241906,Lord Morest,8029,1184,CO,14,8,6,0,1v1 Random Map
1805906,urki,8056,1184,SI,33,17,16,3,1v1 Random Map
1770697,chino1339,8058,1184,ES,48,27,21,0,1v1 Random Map
537386,Chicken Thuggets,8081,1183,AU,22,13,9,1,1v1 Random Map
1021599,voblivion,8105,1182,CA,21,7,14,1,1v1 Random Map
213949,6 TC Boom,8107,1182,GB,77,43,34,1,1v1 Random Map
249767,Robin0404,8118,1182,DE,12,8,4,1,1v1 Random Map
1495665,DEUS VULT,8142,1182,GB,151,81,70,0,1v1 Random Map
2062797,noobyonee,8172,1181,NA,371,188,183,3,1v1 Random Map
840293,Camvais,8188,1180,FI,90,48,42,1,1v1 Random Map
793244,yonathan,8189,1180,DE,54,31,23,1,1v1 Random Map
1835087,Azwei,8216,1180,FR,166,88,78,0,1v1 Random Map
1410192,TowerRusher,8226,1180,KZ,315,157,158,36,1v1 Random Map
1144086,Mikonos,8231,1179,AU,419,215,204,3,1v1 Random Map
209449,Norik,8247,1179,GB,46,24,22,1,1v1 Random Map
2483687,EasyGame,8250,1179,HK,32,9,23,0,1v1 Random Map
2397822,Pallamoto,8255,1179,TR,24,15,9,2,1v1 Random Map
1810972,Baumewok,8260,1179,DE,78,42,36,0,1v1 Random Map
283465,Shakuni,8269,1178,US,16,11,5,0,1v1 Random Map
2062279,serei,8293,1178,DE,288,147,141,11,1v1 Random Map
1465183,Jeanne d' Arc,8308,1178,AR,103,57,46,1,1v1 Random Map
300705,Darth_Nox,8311,1178,US,12,8,4,4,1v1 Random Map
1073158,Juda_the_rabbi,8320,1177,DE,94,47,47,0,1v1 Random Map
66197,Zac Power Moon Rider,8341,1177,AU,27,16,11,0,1v1 Random Map
2462300,RaveN,8343,1177,ES,24,15,9,0,1v1 Random Map
2051708,Schiggy,8348,1177,CA,11,0,11,1,1v1 Random Map
574356,Latrineking,8372,1176,AU,21,13,8,1,1v1 Random Map
422856,holymackerel,8379,1176,GB,644,328,316,2,1v1 Random Map
2111072,THOR,8386,1176,BR,12,8,4,0,1v1 Random Map
170400,Nightman,8399,1176,US,19,11,8,1,1v1 Random Map
555301,Ostertag_00,8416,1175,US,94,49,45,2,1v1 Random Map
2531022,Yafes,8422,1175,TR,33,17,16,1,1v1 Random Map
1675954,Nikrendo,8440,1175,NA,105,53,52,4,1v1 Random Map
1166294,Fobin,8446,1174,DE,82,44,38,0,1v1 Random Map
2282450,iKon Gaming TV ✞,8474,1174,GB,14,9,5,0,1v1 Random Map
1567270,ThingsILack,8486,1174,US,128,69,59,3,1v1 Random Map
1129802,EagleCCC,8490,1173,TW,170,86,84,1,1v1 Random Map
1065975,Duldran,8491,1173,DE,21,13,8,0,1v1 Random Map
264470,Joako =),8496,1173,CL,71,41,30,7,1v1 Random Map
2049861,Hellscream,8526,1173,CN,51,30,21,0,1v1 Random Map
2059851,Skull,8576,1172,FR,475,242,233,1,1v1 Random Map
95369,RIBBEN,8593,1171,BE,39,22,17,2,1v1 Random Map
1013995,Babifort,8595,1171,FR,211,110,101,3,1v1 Random Map
239329,Nagaraj226,8600,1171,IN,245,125,120,9,1v1 Random Map
1954837,PA,8623,1171,FR,197,103,94,10,1v1 Random Map
1784304,Argoon,8626,1171,FI,76,40,36,0,1v1 Random Map
212965,dnh,8637,1170,JP,26,15,11,0,1v1 Random Map
210551,LitvinovII,8645,1170,MX,145,78,67,3,1v1 Random Map
2494148,rautnn,8653,1170,TW,33,18,15,0,1v1 Random Map
1465263,biliblil丶枭,8669,1170,CN,25,17,8,1,1v1 Random Map
304228,Cuba,8670,1170,AR,36,21,15,0,1v1 Random Map
1287546,Jewst,8672,1170,US,13,6,7,0,1v1 Random Map
892634,AutoKarL,8680,1169,CL,21,4,17,0,1v1 Random Map
441227,Korean BBQ,8691,1169,AR,464,241,223,8,1v1 Random Map
1005646,zh.sledge,8725,1168,CA,54,29,25,1,1v1 Random Map
224474,deev,8751,1168,US,199,106,93,3,1v1 Random Map
2063863,Gothic_lonely_skull,8758,1168,CH,10,7,3,0,1v1 Random Map
1493610,Dr Loom,8769,1168,US,78,42,36,0,1v1 Random Map
688301,Bevoishot,8790,1167,AU,38,20,18,3,1v1 Random Map
2477619,Chuck Norris,8800,1167,RO,12,5,7,0,1v1 Random Map
1920975,Botzanga,8811,1167,MX,73,38,35,2,1v1 Random Map
266995,Mr. Dziks,8830,1166,PL,52,29,23,1,1v1 Random Map
824236,Sylo,8874,1165,BG,33,19,14,1,1v1 Random Map
2512314,ScarfacePR,8892,1165,BR,52,28,24,0,1v1 Random Map
1840674,Adiosomg,8908,1165,NA,84,48,36,1,1v1 Random Map
1604452,LNSA,8913,1165,AR,47,25,22,0,1v1 Random Map
302128,TheShawThing,8918,1165,AU,10,5,5,0,1v1 Random Map
1960004,Dgorcia,8949,1164,MX,38,19,19,0,1v1 Random Map
1354571,GoodBeer,8962,1164,FR,51,29,22,0,1v1 Random Map
842087,Shellrock,8973,1163,CH,177,91,86,2,1v1 Random Map
1204131,AlyenOne,9006,1163,NA,280,150,130,7,1v1 Random Map
662937,Sterling,9020,1162,IT,13,6,7,0,1v1 Random Map
2361876,nailien,9032,1162,GB,24,14,10,0,1v1 Random Map
2237954,Wiful,9035,1162,AR,10,4,6,0,1v1 Random Map
334497,Dom,9040,1162,NL,110,58,52,0,1v1 Random Map
1112400,AngelFaust,9050,1161,US,13,8,5,0,1v1 Random Map
1005258,Gwiel,9051,1161,DE,81,44,37,1,1v1 Random Map
480954,cachiporokas,9060,1161,MX,266,134,132,8,1v1 Random Map
471756,Capitalist Dog,9061,1161,US,57,32,25,0,1v1 Random Map
267420,Bobby Stoker,9098,1160,US,249,128,121,7,1v1 Random Map
2507545,0010001010,9118,1160,CL,57,30,27,0,1v1 Random Map
2348228,luk,9126,1160,DE,53,29,24,4,1v1 Random Map
1211615,Ridash,9153,1160,SE,110,59,51,0,1v1 Random Map
266653,GWC_Roadrunner,9159,1159,DE,80,44,36,0,1v1 Random Map
2118427,supersuperslu,9190,1159,GB,97,48,49,0,1v1 Random Map
